origem,destino,classe,periodo,demanda
2,5,131,21,5
2,5,131,22,13
2,5,131,23,33
2,5,131,24,66
2,5,131,25,28
2,5,131,26,30
2,5,131,27,47
2,5,131,28,47
2,5,131,29,92
2,5,131,30,52
2,5,131,31,57
2,5,131,32,27
2,5,131,33,93
2,5,131,34,25
2,5,131,35,19
2,5,131,36,89
2,5,131,37,55
2,5,131,38,41
2,5,131,39,98
2,5,131,40,86
2,5,131,41,99
2,5,131,42,55
2,5,131,43,51
2,5,131,44,29
2,5,131,45,15
2,5,131,46,8
2,5,131,47,30
2,5,131,48,41
2,5,131,49,64
2,5,131,50,11
2,5,131,51,43
2,5,131,52,38
2,5,131,53,75
2,5,131,54,40
2,5,131,55,13
2,5,131,56,25
2,5,131,57,67
2,5,131,58,83
2,5,131,59,75
2,5,131,60,70
2,5,132,1,42
2,5,132,2,41
2,5,132,3,51
2,5,132,4,90
2,5,132,5,27
2,5,132,6,41
2,5,132,7,6
2,5,132,8,47
2,5,132,9,4
2,5,132,10,62
2,5,132,11,64
2,5,132,12,56
2,5,132,13,66
2,5,132,14,85
2,5,132,15,26
2,5,132,16,22
2,5,132,17,24
2,5,132,18,27
2,5,132,19,20
2,5,132,20,75
2,5,132,21,92
2,5,132,22,63
2,5,132,23,80
2,5,132,24,41
2,5,132,25,22
2,5,132,26,2
2,5,132,27,31
2,5,132,28,33
2,5,132,29,1
2,5,132,30,45
2,5,132,31,96
2,5,132,32,95
2,5,132,33,40
2,5,132,34,40
2,5,132,35,89
2,5,132,36,99
2,5,132,37,13
2,5,132,38,45
2,5,132,39,75
2,5,132,40,22
2,5,132,41,6
2,5,132,42,73
2,5,132,43,78
2,5,132,44,85
2,5,132,45,61
2,5,132,46,20
2,5,132,47,79
2,5,132,48,58
2,5,132,49,23
2,5,132,50,25
2,5,132,51,48
2,5,132,52,88
2,5,132,53,64
2,5,132,54,65
2,5,132,55,9
2,5,132,56,96
2,5,132,57,36
2,5,132,58,47
2,5,132,59,96
2,5,132,60,72
2,5,133,1,16
2,5,133,2,3
2,5,133,3,70
2,5,133,4,4
2,5,133,5,5
2,5,133,6,83
2,5,133,7,93
2,5,133,8,58
2,5,133,9,47
2,5,133,10,71
2,5,133,11,33
2,5,133,12,65
2,5,133,13,72
2,5,133,14,72
2,5,133,15,94
2,5,133,16,57
2,5,133,17,11
2,5,133,18,39
2,5,133,19,1
2,5,133,20,34
2,5,133,21,96
2,5,133,22,84
2,5,133,23,6
2,5,133,24,76
2,5,133,25,17
2,5,133,26,30
2,5,133,27,32
2,5,133,28,47
2,5,133,29,92
2,5,133,30,71
2,5,133,31,23
2,5,133,32,57
2,5,133,33,11
2,5,133,34,60
2,5,133,35,9
2,5,133,36,60
2,5,133,37,10
2,5,133,38,27
2,5,133,39,99
2,5,133,40,57
2,5,133,41,82
2,5,133,42,32
2,5,133,43,21
2,5,133,44,10
2,5,133,45,89
2,5,133,46,50
2,5,133,47,43
2,5,133,48,69
2,5,133,49,58
2,5,133,50,47
2,5,133,51,62
2,5,133,52,37
2,5,133,53,7
2,5,133,54,3
2,5,133,55,22
2,5,133,56,80
2,5,133,57,16
2,5,133,58,96
2,5,133,59,55
2,5,133,60,43
2,5,134,1,77
2,5,134,2,5
2,5,134,3,90
2,5,134,4,23
2,5,134,5,60
2,5,134,6,30
2,5,134,7,52
2,5,134,8,38
2,5,134,9,96
2,5,134,10,95
2,5,134,11,74
2,5,134,12,91
2,5,134,13,2
2,5,134,14,83
2,5,134,15,49
2,5,134,16,58
2,5,134,17,13
2,5,134,18,58
2,5,134,19,44
2,5,134,20,60
2,5,134,21,5
2,5,134,22,98
2,5,134,23,28
2,5,134,24,81
2,5,134,25,47
2,5,134,26,7
2,5,134,27,60
2,5,134,28,95
2,5,134,29,65
2,5,134,30,85
2,5,134,31,23
2,5,134,32,74
2,5,134,33,46
2,5,134,34,21
2,5,134,35,33
2,5,134,36,8
2,5,134,37,62
2,5,134,38,72
2,5,134,39,28
2,5,134,40,72
2,5,134,41,18
2,5,134,42,92
2,5,134,43,6
2,5,134,44,55
2,5,134,45,99
2,5,134,46,75
2,5,134,47,94
2,5,134,48,12
2,5,134,49,74
2,5,134,50,8
2,5,134,51,21
2,5,134,52,45
2,5,134,53,97
2,5,134,54,69
2,5,134,55,94
2,5,134,56,22
2,5,134,57,90
2,5,134,58,42
2,5,134,59,50
2,5,134,60,36
2,5,135,1,6
2,5,135,2,3
2,5,135,3,11
2,5,135,4,82
2,5,135,5,18
2,5,135,6,73
2,5,135,7,26
2,5,135,8,76
2,5,135,9,79
2,5,135,10,46
2,5,135,11,86
2,5,135,12,20
2,5,135,13,74
2,5,135,14,52
2,5,135,15,87
2,5,135,16,7
2,5,135,17,58
2,5,135,18,2
2,5,135,19,80
2,5,135,20,11
2,5,135,21,24
2,5,135,22,47
2,5,135,23,6
2,5,135,24,88
2,5,135,25,23
2,5,135,26,77
2,5,135,27,45
2,5,135,28,86
2,5,135,29,57
2,5,135,30,98
2,5,135,31,40
2,5,135,32,74
2,5,135,33,51
2,5,135,34,48
2,5,135,35,58
2,5,135,36,43
2,5,135,37,24
2,5,135,38,15
2,5,135,39,11
2,5,135,40,65
2,5,135,41,14
2,5,135,42,77
2,5,135,43,48
2,5,135,44,21
2,5,135,45,21
2,5,135,46,55
2,5,135,47,29
2,5,135,48,18
2,5,135,49,25
2,5,135,50,95
2,5,135,51,75
2,5,135,52,40
2,5,135,53,15
2,5,135,54,36
2,5,135,55,96
2,5,135,56,19
2,5,135,57,93
2,5,135,58,24
2,5,135,59,2
2,5,135,60,71
2,5,136,1,4
2,5,136,2,92
2,5,136,3,97
2,5,136,4,27
2,5,136,5,87
2,5,136,6,96
2,5,136,7,48
2,5,136,8,82
2,5,136,9,25
2,5,136,10,16
2,5,136,11,9
2,5,136,12,73
2,5,136,13,52
2,5,136,14,2
2,5,136,15,48
2,5,136,16,85
2,5,136,17,24
2,5,136,18,76
2,5,136,19,19
2,5,136,20,60
2,5,136,21,33
2,5,136,22,80
2,5,136,23,7
2,5,136,24,94
2,5,136,25,15
2,5,136,26,26
2,5,136,27,40
2,5,136,28,28
2,5,136,29,70
2,5,136,30,57
2,5,136,31,68
2,5,136,32,60
2,5,136,33,7
2,5,136,34,73
2,5,136,35,56
2,5,136,36,5
2,5,136,37,59
2,5,136,38,22
2,5,136,39,4
2,5,136,40,52
2,5,136,41,37
2,5,136,42,87
2,5,136,43,42
2,5,136,44,18
2,5,136,45,23
2,5,136,46,18
2,5,136,47,80
2,5,136,48,28
2,5,136,49,6
2,5,136,50,19
2,5,136,51,73
2,5,136,52,23
2,5,136,53,82
2,5,136,54,75
2,5,136,55,44
2,5,136,56,39
2,5,136,57,37
2,5,136,58,39
2,5,136,59,72
2,5,136,60,27
2,5,137,1,77
2,5,137,2,24
2,5,137,3,51
2,5,137,4,39
2,5,137,5,92
2,5,137,6,50
2,5,137,7,66
2,5,137,8,98
2,5,137,9,30
2,5,137,10,23
2,5,137,11,93
2,5,137,12,79
2,5,137,13,40
2,5,137,14,83
2,5,137,15,54
2,5,137,16,21
2,5,137,17,4
2,5,137,18,48
2,5,137,19,3
2,5,137,20,3
2,5,137,21,8
2,5,137,22,92
2,5,137,23,63
2,5,137,24,40
2,5,137,25,87
2,5,137,26,60
2,5,137,27,58
2,5,137,28,41
2,5,137,29,77
2,5,137,30,1
2,5,137,31,76
2,5,137,32,56
2,5,137,33,21
2,5,137,34,69
2,5,137,35,7
2,5,137,36,51
2,5,137,37,7
2,5,137,38,74
2,5,137,39,90
2,5,137,40,27
2,5,137,41,51
2,5,137,42,19
2,5,137,43,97
2,5,137,44,42
2,5,137,45,1
2,5,137,46,44
2,5,137,47,43
2,5,137,48,2
2,5,137,49,82
2,5,137,50,70
2,5,137,51,50
2,5,137,52,22
2,5,137,53,38
2,5,137,54,37
2,5,137,55,8
2,5,137,56,6
2,5,137,57,59
2,5,137,58,54
2,5,137,59,19
2,5,137,60,55
2,5,138,1,9
2,5,138,2,38
2,5,138,3,4
2,5,138,4,74
2,5,138,5,44
2,5,138,6,59
2,5,138,7,18
2,5,138,8,37
2,5,138,9,56
2,5,138,10,61
2,5,138,11,3
2,5,138,12,80
2,5,138,13,40
2,5,138,14,86
2,5,138,15,57
2,5,138,16,7
2,5,138,17,82
2,5,138,18,43
2,5,138,19,50
2,5,138,20,7
2,5,138,21,59
2,5,138,22,72
2,5,138,23,97
2,5,138,24,70
2,5,138,25,77
2,5,138,26,95
2,5,138,27,62
2,5,138,28,89
2,5,138,29,79
2,5,138,30,94
2,5,138,31,70
2,5,138,32,28
2,5,138,33,96
2,5,138,34,63
2,5,138,35,65
2,5,138,36,13
2,5,138,37,7
2,5,138,38,42
2,5,138,39,8
2,5,138,40,67
2,5,138,41,91
2,5,138,42,67
2,5,138,43,46
2,5,138,44,50
2,5,138,45,15
2,5,138,46,24
2,5,138,47,55
2,5,138,48,77
2,5,138,49,31
2,5,138,50,46
2,5,138,51,69
2,5,138,52,7
2,5,138,53,45
2,5,138,54,64
2,5,138,55,49
2,5,138,56,13
2,5,138,57,3
2,5,138,58,25
2,5,138,59,23
2,5,138,60,84
2,5,139,1,50
2,5,139,2,90
2,5,139,3,26
2,5,139,4,62
2,5,139,5,99
2,5,139,6,79
2,5,139,7,75
2,5,139,8,78
2,5,139,9,45
2,5,139,10,34
2,5,139,11,78
2,5,139,12,9
2,5,139,13,71
2,5,139,14,95
2,5,139,15,91
2,5,139,16,84
2,5,139,17,82
2,5,139,18,91
2,5,139,19,84
2,5,139,20,54
2,5,139,21,83
2,5,139,22,72
2,5,139,23,95
2,5,139,24,61
2,5,139,25,56
2,5,139,26,12
2,5,139,27,45
2,5,139,28,38
2,5,139,29,20
2,5,139,30,18
2,5,139,31,70
2,5,139,32,24
2,5,139,33,80
2,5,139,34,26
2,5,139,35,20
2,5,139,36,80
2,5,139,37,26
2,5,139,38,33
2,5,139,39,47
2,5,139,40,86
2,5,139,41,92
2,5,139,42,88
2,5,139,43,21
2,5,139,44,30
2,5,139,45,16
2,5,139,46,93
2,5,139,47,81
2,5,139,48,38
2,5,139,49,83
2,5,139,50,85
2,5,139,51,55
2,5,139,52,31
2,5,139,53,61
2,5,139,54,58
2,5,139,55,37
2,5,139,56,81
2,5,139,57,58
2,5,139,58,91
2,5,139,59,9
2,5,139,60,64
2,5,140,1,10
2,5,140,2,31
2,5,140,3,62
2,5,140,4,68
2,5,140,5,58
2,5,140,6,99
2,5,140,7,92
2,5,140,8,48
2,5,140,9,96
2,5,140,10,17
2,5,140,11,53
2,5,140,12,71
2,5,140,13,59
2,5,140,14,93
2,5,140,15,83
2,5,140,16,58
2,5,140,17,22
2,5,140,18,67
2,5,140,19,90
2,5,140,20,58
2,5,140,21,60
2,5,140,22,29
2,5,140,23,68
2,5,140,24,50
2,5,140,25,74
2,5,140,26,14
2,5,140,27,71
2,5,140,28,59
2,5,140,29,20
2,5,140,30,74
2,5,140,31,50
2,5,140,32,46
2,5,140,33,68
2,5,140,34,57
2,5,140,35,26
2,5,140,36,13
2,5,140,37,68
2,5,140,38,6
2,5,140,39,97
2,5,140,40,73
2,5,140,41,72
2,5,140,42,20
2,5,140,43,1
2,5,140,44,69
2,5,140,45,3
2,5,140,46,65
2,5,140,47,57
2,5,140,48,83
2,5,140,49,46
2,5,140,50,87
2,5,140,51,2
2,5,140,52,68
2,5,140,53,10
2,5,140,54,3
2,5,140,55,80
2,5,140,56,45
2,5,140,57,79
2,5,140,58,48
2,5,140,59,91
2,5,140,60,28
2,5,141,1,77
2,5,141,2,46
2,5,141,3,91
2,5,141,4,84
2,5,141,5,86
2,5,141,6,48
2,5,141,7,26
2,5,141,8,5
2,5,141,9,43
2,5,141,10,8
2,5,141,11,58
2,5,141,12,46
2,5,141,13,53
2,5,141,14,78
2,5,141,15,67
2,5,141,16,36
2,5,141,17,79
2,5,141,18,29
2,5,141,19,1
2,5,141,20,96
2,5,141,21,70
2,5,141,22,51
2,5,141,23,21
2,5,141,24,68
2,5,141,25,26
2,5,141,26,41
2,5,141,27,48
2,5,141,28,40
2,5,141,29,7
2,5,141,30,94
2,5,141,31,80
2,5,141,32,18
2,5,141,33,2
2,5,141,34,57
2,5,141,35,63
2,5,141,36,51
2,5,141,37,51
2,5,141,38,62
2,5,141,39,61
2,5,141,40,83
2,5,141,41,11
2,5,141,42,66
2,5,141,43,78
2,5,141,44,78
2,5,141,45,98
2,5,141,46,46
2,5,141,47,14
2,5,141,48,92
2,5,141,49,74
2,5,141,50,43
2,5,141,51,88
2,5,141,52,85
2,5,141,53,77
2,5,141,54,67
2,5,141,55,74
2,5,141,56,85
2,5,141,57,47
2,5,141,58,69
2,5,141,59,40
2,5,141,60,69
2,5,142,1,96
2,5,142,2,51
2,5,142,3,18
2,5,142,4,49
2,5,142,5,45
2,5,142,6,6
2,5,142,7,96
2,5,142,8,52
2,5,142,9,25
2,5,142,10,26
2,5,142,11,32
2,5,142,12,86
2,5,142,13,60
2,5,142,14,82
2,5,142,15,18
2,5,142,16,72
2,5,142,17,54
2,5,142,18,63
2,5,142,19,35
2,5,142,20,77
2,5,142,21,20
2,5,142,22,35
2,5,142,23,35
2,5,142,24,54
2,5,142,25,94
2,5,142,26,31
2,5,142,27,90
2,5,142,28,17
2,5,142,29,56
2,5,142,30,64
2,5,142,31,42
2,5,142,32,16
2,5,142,33,14
2,5,142,34,81
2,5,142,35,29
2,5,142,36,96
2,5,142,37,2
2,5,142,38,26
2,5,142,39,26
2,5,142,40,25
2,5,142,41,17
2,5,142,42,79
2,5,142,43,26
2,5,142,44,21
2,5,142,45,2
2,5,142,46,9
2,5,142,47,1
2,5,142,48,3
2,5,142,49,95
2,5,142,50,56
2,5,142,51,91
2,5,142,52,22
2,5,142,53,47
2,5,142,54,63
2,5,142,55,61
2,5,142,56,68
2,5,142,57,82
2,5,142,58,57
2,5,142,59,56
2,5,142,60,60
2,5,143,1,33
2,5,143,2,68
2,5,143,3,17
2,5,143,4,62
2,5,143,5,35
2,5,143,6,10
2,5,143,7,71
2,5,143,8,43
2,5,143,9,8
2,5,143,10,7
2,5,143,11,23
2,5,143,12,8
2,5,143,13,55
2,5,143,14,51
2,5,143,15,50
2,5,143,16,45
2,5,143,17,38
2,5,143,18,77
2,5,143,19,21
2,5,143,20,9
2,5,143,21,74
2,5,143,22,79
2,5,143,23,33
2,5,143,24,92
2,5,143,25,34
2,5,143,26,50
2,5,143,27,95
2,5,143,28,88
2,5,143,29,71
2,5,143,30,99
2,5,143,31,28
2,5,143,32,72
2,5,143,33,5
2,5,143,34,28
2,5,143,35,94
2,5,143,36,34
2,5,143,37,44
2,5,143,38,95
2,5,143,39,22
2,5,143,40,97
2,5,143,41,13
2,5,143,42,4
2,5,143,43,39
2,5,143,44,17
2,5,143,45,76
2,5,143,46,37
2,5,143,47,68
2,5,143,48,20
2,5,143,49,66
2,5,143,50,11
2,5,143,51,68
2,5,143,52,55
2,5,143,53,22
2,5,143,54,29
2,5,143,55,39
2,5,143,56,93
2,5,143,57,14
2,5,143,58,45
2,5,143,59,95
2,5,143,60,8
2,5,144,1,87
2,5,144,2,41
2,5,144,3,40
2,5,144,4,95
2,5,144,5,95
2,5,144,6,89
2,5,144,7,33
2,5,144,8,33
2,5,144,9,63
2,5,144,10,65
2,5,144,11,75
2,5,144,12,63
2,5,144,13,33
2,5,144,14,53
2,5,144,15,27
2,5,144,16,54
2,5,144,17,84
2,5,144,18,88
2,5,144,19,29
2,5,144,20,25
2,5,144,21,21
2,5,144,22,78
2,5,144,23,47
2,5,144,24,25
2,5,144,25,64
2,5,144,26,11
2,5,144,27,12
2,5,144,28,59
2,5,144,29,72
2,5,144,30,63
2,5,144,31,25
2,5,144,32,84
2,5,144,33,39
2,5,144,34,94
2,5,144,35,90
2,5,144,36,97
2,5,144,37,85
2,5,144,38,82
2,5,144,39,74
2,5,144,40,13
2,5,144,41,83
2,5,144,42,52
2,5,144,43,50
2,5,144,44,25
2,5,144,45,94
2,5,144,46,3
2,5,144,47,96
2,5,144,48,66
2,5,144,49,4
2,5,144,50,93
2,5,144,51,56
2,5,144,52,97
2,5,144,53,73
2,5,144,54,13
2,5,144,55,56
2,5,144,56,23
2,5,144,57,35
2,5,144,58,72
2,5,144,59,13
2,5,144,60,32
2,5,145,1,20
2,5,145,2,58
2,5,145,3,10
2,5,145,4,70
2,5,145,5,62
2,5,145,6,6
2,5,145,7,99
2,5,145,8,99
2,5,145,9,19
2,5,145,10,5
2,5,145,11,86
2,5,145,12,10
2,5,145,13,43
2,5,145,14,35
2,5,145,15,20
2,5,145,16,67
2,5,145,17,50
2,5,145,18,38
2,5,145,19,73
2,5,145,20,67
2,5,145,21,78
2,5,145,22,7
2,5,145,23,2
2,5,145,24,66
2,5,145,25,5
2,5,145,26,72
2,5,145,27,44
2,5,145,28,56
2,5,145,29,81
2,5,145,30,20
2,5,145,31,25
2,5,145,32,48
2,5,145,33,42
2,5,145,34,98
2,5,145,35,88
2,5,145,36,4
2,5,145,37,45
2,5,145,38,59
2,5,145,39,79
2,5,145,40,9
2,5,145,41,73
2,5,145,42,33
2,5,145,43,76
2,5,145,44,54
2,5,145,45,66
2,5,145,46,50
2,5,145,47,10
2,5,145,48,68
2,5,145,49,35
2,5,145,50,11
2,5,145,51,13
2,5,145,52,97
2,5,145,53,19
2,5,145,54,76
2,5,145,55,16
2,5,145,56,64
2,5,145,57,36
2,5,145,58,67
2,5,145,59,95
2,5,145,60,72
2,5,146,1,57
2,5,146,2,81
2,5,146,3,7
2,5,146,4,94
2,5,146,5,48
2,5,146,6,76
2,5,146,7,50
2,5,146,8,12
2,5,146,9,77
2,5,146,10,52
2,5,146,11,75
2,5,146,12,93
2,5,146,13,31
2,5,146,14,76
2,5,146,15,30
2,5,146,16,79
2,5,146,17,64
2,5,146,18,80
2,5,146,19,66
2,5,146,20,39
2,5,146,21,88
2,5,146,22,26
2,5,146,23,88
2,5,146,24,37
2,5,146,25,5
2,5,146,26,34
2,5,146,27,24
2,5,146,28,43
2,5,146,29,1
2,5,146,30,42
2,5,146,31,41
2,5,146,32,61
2,5,146,33,82
2,5,146,34,18
2,5,146,35,17
2,5,146,36,68
2,5,146,37,77
2,5,146,38,76
2,5,146,39,20
2,5,146,40,53
2,5,146,41,25
2,5,146,42,48
2,5,146,43,21
2,5,146,44,95
2,5,146,45,68
2,5,146,46,78
2,5,146,47,93
2,5,146,48,22
2,5,146,49,12
2,5,146,50,88
2,5,146,51,16
2,5,146,52,35
2,5,146,53,48
2,5,146,54,18
2,5,146,55,57
2,5,146,56,29
2,5,146,57,71
2,5,146,58,76
2,5,146,59,86
2,5,146,60,88
2,5,147,1,90
2,5,147,2,87
2,5,147,3,5
2,5,147,4,23
2,5,147,5,91
2,5,147,6,16
2,5,147,7,88
2,5,147,8,22
2,5,147,9,41
2,5,147,10,13
2,5,147,11,2
2,5,147,12,54
2,5,147,13,54
2,5,147,14,24
2,5,147,15,27
2,5,147,16,18
2,5,147,17,84
2,5,147,18,48
2,5,147,19,71
2,5,147,20,76
2,5,147,21,87
2,5,147,22,20
2,5,147,23,36
2,5,147,24,97
2,5,147,25,70
2,5,147,26,72
2,5,147,27,49
2,5,147,28,5
2,5,147,29,98
2,5,147,30,79
2,5,147,31,18
2,5,147,32,45
2,5,147,33,64
2,5,147,34,49
2,5,147,35,1
2,5,147,36,58
2,5,147,37,70
2,5,147,38,64
2,5,147,39,88
2,5,147,40,54
2,5,147,41,62
2,5,147,42,66
2,5,147,43,45
2,5,147,44,55
2,5,147,45,14
2,5,147,46,8
2,5,147,47,72
2,5,147,48,79
2,5,147,49,79
2,5,147,50,70
2,5,147,51,28
2,5,147,52,58
2,5,147,53,94
2,5,147,54,53
2,5,147,55,80
2,5,147,56,59
2,5,147,57,58
2,5,147,58,90
2,5,147,59,40
2,5,147,60,23
2,5,148,1,53
2,5,148,2,1
2,5,148,3,18
2,5,148,4,92
2,5,148,5,88
2,5,148,6,53
2,5,148,7,49
2,5,148,8,37
2,5,148,9,52
2,5,148,10,68
2,5,148,11,34
2,5,148,12,69
2,5,148,13,94
2,5,148,14,76
2,5,148,15,30
2,5,148,16,3
2,5,148,17,32
2,5,148,18,34
2,5,148,19,56
2,5,148,20,61
2,5,148,21,8
2,5,148,22,63
2,5,148,23,64
2,5,148,24,83
2,5,148,25,44
2,5,148,26,89
2,5,148,27,24
2,5,148,28,44
2,5,148,29,82
2,5,148,30,34
2,5,148,31,88
2,5,148,32,86
2,5,148,33,44
2,5,148,34,30
2,5,148,35,9
2,5,148,36,55
2,5,148,37,27
2,5,148,38,2
2,5,148,39,9
2,5,148,40,83
2,5,148,41,22
2,5,148,42,63
2,5,148,43,20
2,5,148,44,10
2,5,148,45,73
2,5,148,46,56
2,5,148,47,46
2,5,148,48,85
2,5,148,49,45
2,5,148,50,17
2,5,148,51,31
2,5,148,52,70
2,5,148,53,28
2,5,148,54,76
2,5,148,55,32
2,5,148,56,39
2,5,148,57,14
2,5,148,58,96
2,5,148,59,29
2,5,148,60,57
2,5,149,1,80
2,5,149,2,3
2,5,149,3,92
2,5,149,4,42
2,5,149,5,16
2,5,149,6,78
2,5,149,7,87
2,5,149,8,43
2,5,149,9,41
2,5,149,10,42
2,5,149,11,21
2,5,149,12,28
2,5,149,13,41
2,5,149,14,13
2,5,149,15,44
2,5,149,16,52
2,5,149,17,57
2,5,149,18,69
2,5,149,19,11
2,5,149,20,34
2,5,149,21,14
2,5,149,22,25
2,5,149,23,26
2,5,149,24,22
2,5,149,25,1
2,5,149,26,44
2,5,149,27,64
2,5,149,28,93
2,5,149,29,39
2,5,149,30,35
2,5,149,31,89
2,5,149,32,12
2,5,149,33,42
2,5,149,34,33
2,5,149,35,92
2,5,149,36,44
2,5,149,37,1
2,5,149,38,31
2,5,149,39,75
2,5,149,40,35
2,5,149,41,41
2,5,149,42,74
2,5,149,43,57
2,5,149,44,24
2,5,149,45,15
2,5,149,46,37
2,5,149,47,63
2,5,149,48,24
2,5,149,49,44
2,5,149,50,46
2,5,149,51,92
2,5,149,52,28
2,5,149,53,49
2,5,149,54,34
2,5,149,55,47
2,5,149,56,84
2,5,149,57,13
2,5,149,58,83
2,5,149,59,2
2,5,149,60,42
2,5,150,1,53
2,5,150,2,30
2,5,150,3,73
2,5,150,4,91
2,5,150,5,65
2,5,150,6,97
2,5,150,7,46
2,5,150,8,55
2,5,150,9,66
2,5,150,10,47
2,5,150,11,58
2,5,150,12,67
2,5,150,13,86
2,5,150,14,77
2,5,150,15,38
2,5,150,16,62
2,5,150,17,67
2,5,150,18,27
2,5,150,19,8
2,5,150,20,95
2,5,150,21,47
2,5,150,22,18
2,5,150,23,91
2,5,150,24,39
2,5,150,25,38
2,5,150,26,82
2,5,150,27,2
2,5,150,28,22
2,5,150,29,12
2,5,150,30,20
2,5,150,31,52
2,5,150,32,78
2,5,150,33,43
2,5,150,34,88
2,5,150,35,57
2,5,150,36,79
2,5,150,37,14
2,5,150,38,46
2,5,150,39,90
2,5,150,40,77
2,5,150,41,20
2,5,150,42,44
2,5,150,43,20
2,5,150,44,70
2,5,150,45,99
2,5,150,46,92
2,5,150,47,24
2,5,150,48,34
2,5,150,49,44
2,5,150,50,41
2,5,150,51,24
2,5,150,52,44
2,5,150,53,69
2,5,150,54,53
2,5,150,55,64
2,5,150,56,94
2,5,150,57,84
2,5,150,58,49
2,5,150,59,8
2,5,150,60,35
2,6,1,1,14
2,6,1,2,16
2,6,1,3,70
2,6,1,4,64
2,6,1,5,54
2,6,1,6,28
2,6,1,7,6
2,6,1,8,2
2,6,1,9,57
2,6,1,10,86
2,6,1,11,6
2,6,1,12,48
2,6,1,13,50
2,6,1,14,39
2,6,1,15,81
2,6,1,16,50
2,6,1,17,10
2,6,1,18,49
2,6,1,19,99
2,6,1,20,68
2,6,1,21,95
2,6,1,22,21
2,6,1,23,91
2,6,1,24,37
2,6,1,25,73
2,6,1,26,43
2,6,1,27,98
2,6,1,28,82
2,6,1,29,93
2,6,1,30,33
2,6,1,31,92
2,6,1,32,51
2,6,1,33,84
2,6,1,34,60
2,6,1,35,71
2,6,1,36,59
2,6,1,37,19
2,6,1,38,45
2,6,1,39,18
2,6,1,40,60
2,6,1,41,81
2,6,1,42,59
2,6,1,43,57
2,6,1,44,6
2,6,1,45,37
2,6,1,46,9
2,6,1,47,33
2,6,1,48,19
2,6,1,49,24
2,6,1,50,78
2,6,1,51,14
2,6,1,52,93
2,6,1,53,23
2,6,1,54,19
2,6,1,55,52
2,6,1,56,7
2,6,1,57,29
2,6,1,58,41
2,6,1,59,72
2,6,1,60,78
2,6,2,1,56
2,6,2,2,30
2,6,2,3,37
2,6,2,4,50
2,6,2,5,36
2,6,2,6,68
2,6,2,7,9
2,6,2,8,66
2,6,2,9,20
2,6,2,10,35
2,6,2,11,6
2,6,2,12,58
2,6,2,13,54
2,6,2,14,87
2,6,2,15,63
2,6,2,16,54
2,6,2,17,64
2,6,2,18,21
2,6,2,19,91
2,6,2,20,56
2,6,2,21,62
2,6,2,22,26
2,6,2,23,39
2,6,2,24,90
2,6,2,25,15
2,6,2,26,72
2,6,2,27,33
2,6,2,28,41
2,6,2,29,82
2,6,2,30,93
2,6,2,31,70
2,6,2,32,73
2,6,2,33,82
2,6,2,34,43
2,6,2,35,59
2,6,2,36,97
2,6,2,37,52
2,6,2,38,86
2,6,2,39,24
2,6,2,40,9
2,6,2,41,13
2,6,2,42,95
2,6,2,43,97
2,6,2,44,1
2,6,2,45,22
2,6,2,46,49
2,6,2,47,23
2,6,2,48,70
2,6,2,49,71
2,6,2,50,52
2,6,2,51,36
2,6,2,52,48
2,6,2,53,64
2,6,2,54,2
2,6,2,55,7
2,6,2,56,45
2,6,2,57,46
2,6,2,58,72
2,6,2,59,60
2,6,2,60,61
2,6,3,1,39
2,6,3,2,25
2,6,3,3,67
2,6,3,4,73
2,6,3,5,42
2,6,3,6,94
2,6,3,7,15
2,6,3,8,57
2,6,3,9,41
2,6,3,10,10
2,6,3,11,30
2,6,3,12,75
2,6,3,13,67
2,6,3,14,1
2,6,3,15,1
2,6,3,16,24
2,6,3,17,36
2,6,3,18,69
2,6,3,19,78
2,6,3,20,89
2,6,3,21,26
2,6,3,22,18
2,6,3,23,5
2,6,3,24,33
2,6,3,25,70
2,6,3,26,54
2,6,3,27,52
2,6,3,28,39
2,6,3,29,42
2,6,3,30,85
2,6,3,31,84
2,6,3,32,30
2,6,3,33,69
2,6,3,34,23
2,6,3,35,85
2,6,3,36,49
2,6,3,37,42
2,6,3,38,5
2,6,3,39,26
2,6,3,40,90
2,6,3,41,28
2,6,3,42,21
2,6,3,43,25
2,6,3,44,53
2,6,3,45,81
2,6,3,46,54
2,6,3,47,88
2,6,3,48,53
2,6,3,49,98
2,6,3,50,65
2,6,3,51,78
2,6,3,52,88
2,6,3,53,98
2,6,3,54,93
2,6,3,55,77
2,6,3,56,48
2,6,3,57,69
2,6,3,58,29
2,6,3,59,41
2,6,3,60,85
2,6,4,1,96
2,6,4,2,92
2,6,4,3,92
2,6,4,4,82
2,6,4,5,31
2,6,4,6,39
2,6,4,7,85
2,6,4,8,56
2,6,4,9,38
2,6,4,10,42
2,6,4,11,24
2,6,4,12,81
2,6,4,13,16
2,6,4,14,26
2,6,4,15,41
2,6,4,16,44
2,6,4,17,25
2,6,4,18,51
2,6,4,19,98
2,6,4,20,32
2,6,4,21,8
2,6,4,22,4
2,6,4,23,47
2,6,4,24,1
2,6,4,25,18
2,6,4,26,20
2,6,4,27,54
2,6,4,28,93
2,6,4,29,77
2,6,4,30,44
2,6,4,31,69
2,6,4,32,46
2,6,4,33,65
2,6,4,34,58
2,6,4,35,39
2,6,4,36,91
2,6,4,37,79
2,6,4,38,51
